Age,Workclass,fnlwgt,maritial_status,occupation,relationship,race,sex,capital_gain,capital_loss,hour_per_week,native country,class,education
44, Private,123983, Divorced, Other_service, Not_in_family, Asian_Pac_Islander, Male,0,0,40, China,<=50, Bachelors
59, Private,284834, Married_civ_spouse, Adm_clerical, Wife, White, Female,2885,0,30, United_States,<=50, Bachelors
25, Private,212495, Never_married, Exec_managerial, Own_child, White, Male,0,1340,40, United_States,<=50, Bachelors
47, Local_gov,246891, Married_civ_spouse, Protective_serv, Husband, White, Male,0,0,40, United_States,<=50, Bachelors
26, Local_gov,166295, Never_married, Prof_specialty, Not_in_family, White, Male,0,2339,55, United_States,<=50, Bachelors
52, Private,118025, Married_civ_spouse, Exec_managerial, Husband, White, Male,99999,0,50, United_States,>50K, Bachelors
27, Private,168107, Married_civ_spouse, Craft_repair, Husband, White, Male,0,0,40, United_States,<=50, Bachelors
38, Private,180342, Married_civ_spouse, Adm_clerical, Husband, White, Male,0,0,40, United_States,<=50, Bachelors
23, Private,315877, Never_married, Adm_clerical, Not_in_family, White, Male,0,0,30, United_States,<=50, Bachelors
75, ?,111177, Widowed, ?, Not_in_family, White, Female,25124,0,16, United_States,>50K, Bachelors
43, Local_gov,160574, Married_civ_spouse, Craft_repair, Husband, White, Male,0,0,40, United_States,<=50, Bachelors
19, ?,62534, Never_married, ?, Own_child, Black, Female,0,0,40, Jamaica,<=50, Bachelors
32, Local_gov,244268, Never_married, Prof_specialty, Not_in_family, White, Male,0,0,50, United_States,<=50, Bachelors
31, Private,169104, Never_married, Sales, Own_child, Asian_Pac_Islander, Male,0,0,40, ?,<=50, Bachelors
29, Private,200511, Married_civ_spouse, Sales, Husband, White, Male,0,0,50, United_States,<=50, Bachelors
23, Private,121471, Never_married, Adm_clerical, Not_in_family, White, Female,0,0,40, United_States,<=50, Bachelors
26, Local_gov,46097, Married_civ_spouse, Prof_specialty, Husband, White, Male,0,0,40, United_States,<=50, Bachelors
38, Self_emp_not_inc,322143, Married_civ_spouse, Other_service, Husband, White, Male,0,0,10, United_States,<=50, Bachelors
37, Private,910398, Never_married, Sales, Not_in_family, Black, Female,0,0,40, United_States,<=50, Bachelors
24, Private,216129, Never_married, Sales, Not_in_family, White, Male,0,0,50, United_States,<=50, Bachelors
26, Private,161007, Never_married, Adm_clerical, Own_child, White, Male,0,0,30, United_States,<=50, Bachelors
52, Private,147876, Married_civ_spouse, Sales, Wife, White, Female,15024,0,60, United_States,>50K, Bachelors
34, Self_emp_inc,175761, Married_civ_spouse, Prof_specialty, Husband, White, Male,0,0,60, United_States,>50K, Bachelors
42, Private,285066, Married_civ_spouse, Prof_specialty, Husband, White, Male,0,0,45, United_States,>50K, Bachelors
35, Private,119272, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,55, United_States,>50K, Bachelors
44, Private,120277, Married_civ_spouse, Prof_specialty, Husband, White, Male,15024,0,50, Italy,>50K, Bachelors
44, Private,110355, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,40, United_States,>50K, Bachelors
43, Private,184378, Never_married, Prof_specialty, Not_in_family, White, Male,0,0,40, United_States,<=50, Bachelors
43, Private,176270, Married_civ_spouse, Exec_managerial, Husband, White, Male,99999,0,60, United_States,>50K, Bachelors
24, Private,67222, Never_married, Machine_op_inspct, Not_in_family, Asian_Pac_Islander, Male,0,0,45, China,<=50, Bachelors
38, Private,156728, Married_civ_spouse, Sales, Husband, White, Male,0,0,40, United_States,>50K, Bachelors
42, Private,190767, Divorced, Adm_clerical, Not_in_family, White, Female,0,0,40, United_States,<=50, Bachelors
35, Private,30381, Married_civ_spouse, Sales, Husband, White, Male,0,0,45, United_States,>50K, Bachelors
38, Private,86551, Divorced, Sales, Not_in_family, White, Male,0,0,48, United_States,>50K, Bachelors
35, Private,239755, Never_married, Other_service, Not_in_family, White, Male,0,0,38, United_States,<=50, Bachelors
64, Self_emp_not_inc,134960, Married_civ_spouse, Exec_managerial, Husband, White, Male,15024,0,35, United_States,>50K, Bachelors
26, Private,294493, Never_married, Craft_repair, Other_relative, White, Male,0,0,40, United_States,<=50, Bachelors
45, Private,182655, Divorced, Other_service, Not_in_family, White, Male,0,0,45, ?,>50K, Bachelors
30, Private,117963, Married_civ_spouse, Adm_clerical, Husband, White, Male,0,0,40, United_States,>50K, Bachelors
38, Private,166988, Never_married, Adm_clerical, Own_child, White, Female,0,0,40, United_States,<=50, Bachelors
32, Private,496743, Never_married, Prof_specialty, Own_child, White, Male,0,0,40, United_States,<=50, Bachelors
25, Private,169323, Married_civ_spouse, Exec_managerial, Own_child, White, Female,0,0,40, United_States,<=50, Bachelors
47, Self_emp_not_inc,162924, Divorced, Exec_managerial, Not_in_family, Asian_Pac_Islander, Male,0,0,60, Japan,<=50, Bachelors
41, Private,165309, Divorced, Adm_clerical, Unmarried, White, Female,0,0,40, United_States,<=50, Bachelors
49, Private,159816, Married_civ_spouse, Prof_specialty, Wife, White, Female,99999,0,20, United_States,>50K, Bachelors
38, Private,31033, Married_civ_spouse, Sales, Husband, White, Male,7298,0,40, United_States,>50K, Bachelors
39, Private,238415, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,50, United_States,>50K, Bachelors
42, Local_gov,339671, Married_spouse_absent, Prof_specialty, Not_in_family, White, Female,8614,0,45, United_States,>50K, Bachelors
32, Private,35595, Never_married, Adm_clerical, Not_in_family, White, Male,0,0,40, United_States,<=50, Bachelors
28, Private,186792, Married_civ_spouse, Adm_clerical, Husband, White, Male,0,0,40, United_States,<=50, Bachelors
51, Private,163921, Married_civ_spouse, Transport_moving, Husband, White, Male,0,0,56, United_States,>50K, Bachelors
43, State_gov,206139, Married_civ_spouse, Adm_clerical, Husband, White, Male,0,0,50, United_States,>50K, Bachelors
51, Private,221532, Divorced, Exec_managerial, Unmarried, White, Male,0,0,40, United_States,>50K, Bachelors
45, Private,338105, Married_civ_spouse, Adm_clerical, Husband, Asian_Pac_Islander, Male,0,0,40, Philippines,<=50, Bachelors
38, Private,31603, Married_civ_spouse, Craft_repair, Wife, White, Female,0,0,40, United_States,<=50, Bachelors
34, Private,238246, Never_married, Prof_specialty, Not_in_family, White, Female,0,0,40, United_States,<=50, Bachelors
28, Private,236861, Divorced, Craft_repair, Unmarried, White, Male,0,0,50, United_States,<=50, Bachelors
25, Local_gov,190057, Never_married, Prof_specialty, Own_child, White, Female,0,0,40, United_States,<=50, Bachelors
61, Local_gov,95450, Married_civ_spouse, Exec_managerial, Husband, White, Male,5178,0,50, United_States,>50K, Bachelors
60, ?,386261, Married_spouse_absent, ?, Unmarried, Black, Female,0,0,15, United_States,<=50, Bachelors
32, Self_emp_not_inc,298332, Married_civ_spouse, Prof_specialty, Husband, White, Male,0,0,45, United_States,>50K, Bachelors
32, State_gov,171111, Never_married, Adm_clerical, Not_in_family, White, Male,0,0,37, United_States,<=50, Bachelors
42, Self_emp_not_inc,201522, Married_civ_spouse, Sales, Husband, White, Male,0,0,60, United_States,<=50, Bachelors
23, ?,22966, Never_married, ?, Own_child, White, Male,0,0,35, United_States,<=50, Bachelors
42, Private,102606, Married_civ_spouse, Tech_support, Husband, White, Male,0,0,40, United_States,>50K, Bachelors
27, Federal_gov,508336, Never_married, Exec_managerial, Not_in_family, Black, Male,0,0,48, United_States,<=50, Bachelors
42, Local_gov,445382, Separated, Exec_managerial, Not_in_family, White, Male,0,0,45, United_States,>50K, Bachelors
45, Private,112283, Married_civ_spouse, Sales, Husband, White, Male,0,0,55, United_States,<=50, Bachelors
23, Private,119838, Never_married, Prof_specialty, Own_child, White, Male,0,0,50, United_States,<=50, Bachelors
47, Private,162034, Married_civ_spouse, Sales, Husband, White, Male,0,0,70, United_States,<=50, Bachelors
25, Local_gov,125863, Never_married, Prof_specialty, Own_child, White, Male,0,0,35, United_States,<=50, Bachelors
35, Private,225330, Never_married, Adm_clerical, Not_in_family, White, Female,0,0,40, United_States,<=50, Bachelors
27, Private,278581, Never_married, Sales, Own_child, White, Female,0,0,40, United_States,<=50, Bachelors
30, Private,230224, Never_married, Exec_managerial, Not_in_family, White, Male,0,0,55, United_States,>50K, Bachelors
30, Private,204374, Never_married, Sales, Not_in_family, White, Male,0,1741,48, United_States,<=50, Bachelors
90, Private,221832, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,45, United_States,<=50, Bachelors
38, Local_gov,255454, Separated, Prof_specialty, Unmarried, Black, Male,0,0,40, United_States,<=50, Bachelors
35, Private,28160, Married_spouse_absent, Exec_managerial, Unmarried, White, Female,0,0,40, United_States,<=50, Bachelors
50, State_gov,159219, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,40, Canada,>50K, Bachelors
29, State_gov,303446, Married_civ_spouse, Prof_specialty, Husband, White, Male,0,0,25, Nicaragua,<=50, Bachelors
44, Self_emp_not_inc,483201, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,40, United_States,<=50, Bachelors
30, Private,226013, Never_married, Prof_specialty, Not_in_family, Black, Male,0,0,40, United_States,<=50, Bachelors
26, Private,214303, Never_married, Prof_specialty, Not_in_family, White, Female,0,0,50, United_States,<=50, Bachelors
49, Private,268022, Married_civ_spouse, Sales, Husband, White, Male,0,0,50, United_States,>50K, Bachelors
28, Private,188711, Never_married, Transport_moving, Unmarried, White, Male,0,0,20, United_States,<=50, Bachelors
40, Private,121956, Married_spouse_absent, Prof_specialty, Not_in_family, Asian_Pac_Islander, Male,13550,0,40, Cambodia,>50K, Bachelors
23, Private,120172, Never_married, Exec_managerial, Not_in_family, White, Male,0,0,40, United_States,<=50, Bachelors
31, Private,348491, Never_married, Exec_managerial, Not_in_family, Black, Female,0,0,40, United_States,<=50, Bachelors
30, Private,204704, Never_married, Exec_managerial, Unmarried, White, Female,0,0,45, United_States,>50K, Bachelors
37, Private,379522, Married_civ_spouse, Sales, Husband, White, Male,0,0,55, United_States,>50K, Bachelors
39, Private,192337, Separated, Sales, Not_in_family, White, Male,0,0,50, United_States,<=50, Bachelors
31, Private,331065, Never_married, Exec_managerial, Not_in_family, White, Female,0,1408,40, United_States,<=50, Bachelors
27, Local_gov,113545, Never_married, Prof_specialty, Not_in_family, White, Female,0,0,40, United_States,<=50, Bachelors
30, Private,212237, Married_civ_spouse, Prof_specialty, Husband, White, Male,0,1740,45, United_States,<=50, Bachelors
36, Private,35309, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,40, United_States,<=50, Bachelors
23, ?,154373, Never_married, ?, Not_in_family, White, Female,0,0,50, United_States,<=50, Bachelors
23, Private,194102, Never_married, Exec_managerial, Unmarried, White, Male,0,0,40, United_States,<=50, Bachelors
27, Self_emp_not_inc,208406, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,60, United_States,>50K, Bachelors
53, Private,274528, Divorced, Exec_managerial, Not_in_family, White, Male,0,0,70, United_States,<=50, Bachelors
24, Private,99386, Married_spouse_absent, Prof_specialty, Own_child, White, Female,0,0,40, United_States,<=50, Bachelors
53, Private,302868, Married_civ_spouse, Sales, Husband, White, Male,0,0,50, United_States,>50K, Bachelors
22, Private,62507, Never_married, Prof_specialty, Own_child, White, Female,0,0,40, United_States,<=50, Bachelors
37, Private,86150, Married_civ_spouse, Other_service, Wife, Asian_Pac_Islander, Female,0,0,30, United_States,>50K, Bachelors
45, Private,371886, Never_married, Prof_specialty, Not_in_family, White, Male,0,0,46, United_States,<=50, Bachelors
34, Private,157747, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,40, United_States,>50K, Bachelors
29, ?,410351, Never_married, ?, Not_in_family, White, Male,0,0,40, United_States,<=50, Bachelors
51, Private,175339, Married_civ_spouse, Sales, Husband, White, Male,0,0,47, United_States,>50K, Bachelors
26, Private,125680, Never_married, Prof_specialty, Not_in_family, Asian_Pac_Islander, Male,0,0,16, Japan,<=50, Bachelors
47, State_gov,224149, Divorced, Exec_managerial, Not_in_family, White, Female,0,0,40, United_States,>50K, Bachelors
25, Private,90291, Never_married, Exec_managerial, Own_child, White, Male,0,0,40, United_States,<=50, Bachelors
25, Private,441591, Never_married, Tech_support, Own_child, White, Male,0,0,40, United_States,<=50, Bachelors
46, Private,105444, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,50, United_States,>50K, Bachelors
31, State_gov,60186, Divorced, Prof_specialty, Not_in_family, White, Male,0,0,40, United_States,<=50, Bachelors
33, Self_emp_inc,201763, Married_civ_spouse, Sales, Husband, White, Male,0,0,50, United_States,>50K, Bachelors
61, ?,113544, Married_civ_spouse, ?, Husband, White, Male,0,0,55, United_States,<=50, Bachelors
45, Private,242391, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,40, United_States,>50K, Bachelors
27, Private,359155, Married_civ_spouse, Prof_specialty, Wife, White, Female,0,0,40, United_States,>50K, Bachelors
54, Self_emp_not_inc,179704, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,45, United_States,>50K, Bachelors
34, Private,244147, Married_civ_spouse, Prof_specialty, Husband, White, Male,0,0,40, ?,>50K, Bachelors
24, Private,353010, Never_married, Machine_op_inspct, Not_in_family, White, Male,0,0,65, United_States,<=50, Bachelors
32, Private,157287, Married_civ_spouse, Sales, Husband, White, Male,0,0,40, United_States,<=50, Bachelors
25, Private,192149, Never_married, Adm_clerical, Own_child, White, Female,0,0,40, United_States,<=50, Bachelors
50, Private,137253, Married_civ_spouse, Adm_clerical, Wife, White, Female,0,0,40, United_States,>50K, Bachelors
55, Private,227158, Widowed, Adm_clerical, Unmarried, White, Female,0,0,40, United_States,<=50, Bachelors
49, Local_gov,34021, Never_married, Prof_specialty, Own_child, White, Female,0,0,50, United_States,<=50, Bachelors
34, Self_emp_not_inc,306982, Married_civ_spouse, Sales, Husband, Asian_Pac_Islander, Male,0,0,60, South,<=50, Bachelors
23, State_gov,235853, Never_married, Tech_support, Not_in_family, White, Male,0,0,22, United_States,<=50, Bachelors
32, Local_gov,222900, Separated, Prof_specialty, Not_in_family, White, Female,0,0,50, United_States,>50K, Bachelors
59, Self_emp_not_inc,174056, Married_civ_spouse, Sales, Husband, White, Male,15024,0,40, United_States,>50K, Bachelors
36, Private,127306, Never_married, Exec_managerial, Own_child, White, Female,0,0,40, United_States,<=50, Bachelors
37, State_gov,160402, Married_civ_spouse, Prof_specialty, Husband, White, Male,0,0,55, United_States,>50K, Bachelors
44, Federal_gov,239539, Married_civ_spouse, Adm_clerical, Husband, Asian_Pac_Islander, Male,0,0,40, Philippines,>50K, Bachelors
39, Private,34028, Divorced, Exec_managerial, Unmarried, White, Female,0,0,48, United_States,<=50, Bachelors
42, Self_emp_not_inc,220647, Married_civ_spouse, Farming_fishing, Husband, White, Male,0,0,45, United_States,<=50, Bachelors
38, Local_gov,123983, Never_married, Exec_managerial, Unmarried, Asian_Pac_Islander, Male,0,1741,40, Vietnam,<=50, Bachelors
27, Private,408623, Married_civ_spouse, Craft_repair, Other_relative, White, Male,0,0,50, United_States,<=50, Bachelors
40, Self_emp_not_inc,209040, Married_civ_spouse, Sales, Husband, White, Male,0,0,40, United_States,<=50, Bachelors
27, Local_gov,29174, Never_married, Prof_specialty, Unmarried, White, Female,0,0,40, United_States,<=50, Bachelors
